Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				VM/Node(GB) 	RM/Node(GB) 

 2		2520	0128	0128	3.00e-08	1.20e-07	1.20e-07	001001		1:12:15.678544		02.867			02.523
 3		2520	0128	0128	3.00e-08	1.20e-07	1.20e-07	001001		0:52:29.620350		02.046			01.702
 4		2520	0128	0128	3.00e-08	1.20e-07	1.20e-07	001001		0:40:30.006210		01.636			01.293
 5		2520	0128	0128	3.00e-08	1.20e-07	1.20e-07	001001		0:33:33.928761		01.390			01.046
 6		2520	0128	0128	3.00e-08	1.20e-07	1.20e-07	001001		0:29:09.858590		01.226			00.882
 7		2520	0128	0128	3.00e-08	1.20e-07	1.20e-07	001001		0:26:21.303647		01.109			00.765
 8		2520	0128	0128	3.00e-08	1.20e-07	1.20e-07	001001		0:24:01.659980		01.021			00.677
 3		2520	0128	0128	3.00e-08	1.20e-07	1.20e-07	001001		0:27:11.925542		02.098			01.703
 4		2520	0128	0128	3.00e-08	1.20e-07	1.20e-07	001001		0:22:08.084134		01.687			01.292
 5		2520	0128	0128	3.00e-08	1.20e-07	1.20e-07	001001		0:19:04.437436		01.441			01.046
 6		2520	0128	0128	3.00e-08	1.20e-07	1.20e-07	001001		0:17:06.238185		01.277			00.884
 7		2520	0128	0128	3.00e-08	1.20e-07	1.20e-07	001001		0:15:46.376611		01.160			00.767
 8		2520	0128	0128	3.00e-08	1.20e-07	1.20e-07	001001		0:14:39.032272		01.072			00.679
 8		2520	0256	0256	3.00e-08	6.00e-08	6.00e-08	001001		1:27:12.865684		03.108			02.528
 3		2520	0256	0256	3.00e-08	6.00e-08	6.00e-08	001001		2:48:37.303736		07.209			06.628
 4		2520	0256	0256	3.00e-08	6.00e-08	6.00e-08	001001		2:16:10.651962		05.569			04.988
 5		2520	0256	0256	3.00e-08	6.00e-08	6.00e-08	001001		1:55:57.247325		04.585			04.004
 6		2520	0256	0256	3.00e-08	6.00e-08	6.00e-08	001001		1:43:25.664948		03.928			03.348
 7		2520	0256	0256	3.00e-08	6.00e-08	6.00e-08	001001		1:34:33.069626		03.460			02.879
