Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				VM/Node(GB) 	RM/Node(GB) 

 8		0128	0128	0001	4.00e-06	4.00e-06	1.00e-06	003001		0:00:39.698209		00.519			00.145
 8		0128	0001	0128	4.00e-06	1.00e-06	4.00e-06	003001		0:00:37.720172		00.551			00.173
 8		0128	0001	0128	4.00e-06	1.00e-06	4.00e-06	003001		0:00:43.493250		00.529			00.155
 8		0128	0001	0128	4.00e-06	1.00e-06	4.00e-06	003001		0:00:44.044541		00.530			00.156
 8		0128	0001	0128	4.00e-06	1.00e-06	4.00e-06	003001		0:00:45.978921		00.530			00.147
 8		0128	0001	0128	4.00e-06	1.00e-06	4.00e-06	003001		0:00:42.841512		00.528			00.147
 8		0128	0128	0001	4.00e-06	4.00e-06	1.00e-06	003001		0:00:41.202791		00.518			00.141
 8		0128	0128	0001	4.00e-06	4.00e-06	1.00e-06	003001		0:00:40.376076		00.515			00.140
 8		0128	0128	0001	4.00e-06	4.00e-06	1.00e-06	003001		0:00:43.498491		00.518			00.143
 8		0128	0128	0001	4.00e-06	4.00e-06	1.00e-06	003001		0:00:43.383799		00.530			00.154
 8		0128	0128	0001	4.00e-06	4.00e-06	1.00e-06	003001		0:00:41.472920		00.530			00.152
