MPI size	Nx	Ny	Nz	dx	dy	dz	tsteps	operation time
4		400		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		3001		0:07:34.741368
4		400		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		3001		0:07:40.510359
4		400		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		6001		0:15:11.984494
4		400		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:02.374290
4		400		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:02.438806
4		400		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:02.391291
4		400		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:02.362971
4		400		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:02.335746
4		400		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:02.490905
4		400		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:02.375930
4		400		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:02.364967
4		400		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:02.341211
4		400		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:02.455116
4		400		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:02.496686
4		400		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:02.336175
4		400		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:02.469165
4		400		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:02.392052
4		800		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		3001		0:14:01.149879
4		800		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:04.630386
4		800		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:04.728477
4		800		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:04.624878
4		800		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:04.688989
4		800		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:05.022010
4		800		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:04.867702
4		800		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:04.845855
4		800		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:05.054276
4		800		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:04.884110
4		800		100		100		3.0000000000000004e-08		3.0000000000000004e-08		3.0000000000000004e-08		1		0:00:04.846623
