Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				Method	VM/Node(GB) 	RM/Node(GB) 

 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.108012		  SHPF		07.575			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.661387		  SHPF		07.573			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.510162		  SHPF		07.572			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.839733		  SHPF		07.572			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.561793		  SHPF		07.575			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.726748		  SHPF		07.573			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.485612		  SHPF		07.572			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.829788		  SHPF		07.572			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:46.601802		  SHPF		07.575			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.699587		  SHPF		07.573			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.716951		  SHPF		07.572			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.198356		  SHPF		07.572			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.375378		  SHPF		07.575			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.701585		  SHPF		07.573			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.027997		  SHPF		07.572			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.767046		  SHPF		07.572			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.530818		  SHPF		07.575			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.553837		  SHPF		07.573			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.606206		  SHPF		07.572			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.746754		  SHPF		07.572			00.430
