Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				Method	VM/Node(GB) 	RM/Node(GB) 

 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.916385		  SHPF		12.948			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:16.764630		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.826303		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:23.539702		  SHPF		12.950			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.478400		  SHPF		12.948			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:16.594497		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:18.717417		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:22.699011		  SHPF		12.950			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:16.015659		  SHPF		12.948			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.675492		  SHPF		12.947			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.819515		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:23.674818		  SHPF		12.950			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:16.824949		  SHPF		12.948			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.581722		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:17.814339		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:23.173098		  SHPF		12.950			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:16.283556		  SHPF		12.948			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:16.119008		  SHPF		12.947			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.614841		  SHPF		12.947			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:22.706268		  SHPF		12.950			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.445131		  SHPF		12.948			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.596393		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:16.501095		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:22.502024		  SHPF		12.950			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.373954		  SHPF		07.575			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.907884		  SHPF		07.574			00.431
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.178539		  SHPF		07.572			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.546031		  SHPF		07.572			00.429
