Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				Method	VM/Node(GB) 	RM/Node(GB) 

 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:46.770131		  SHPF		12.980			00.430
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:59.793277		  SHPF		12.982			00.430
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:47.908141		  SHPF		12.978			00.430
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:57.241419		  SHPF		12.978			00.430
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:47.498966		  SHPF		12.980			00.430
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:46.386379		  SHPF		12.978			00.430
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:58.855422		  SHPF		12.982			00.429
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:52.724091		  SHPF		12.978			00.429
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:47.055039		  SHPF		12.980			00.430
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:48.323100		  SHPF		12.978			00.430
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:48.161011		  SHPF		12.978			00.429
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:57.948108		  SHPF		12.982			00.430
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:49.672387		  SHPF		12.980			00.430
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:47.777827		  SHPF		12.978			00.430
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:51.709216		  SHPF		12.978			00.430
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:57.871513		  SHPF		12.982			00.429
