Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				Method	VM/Node(GB) 	RM/Node(GB) 

 1		0256	0064	0064	8.03e-09	8.13e-09	8.13e-09	150001		0:22:36.501612		  FDTD		07.889			00.383
 1		0256	0064	0064	8.03e-09	8.13e-09	8.13e-09	200001		0:30:12.677870		  FDTD		07.887			00.383
 1		0256	0064	0064	8.03e-09	8.13e-09	8.13e-09	250001		0:37:42.999823		  FDTD		07.883			00.379
 1		0256	0064	0064	8.03e-09	8.13e-09	8.13e-09	400001		1:00:17.931909		  FDTD		07.882			00.377
 1		0256	0064	0064	8.03e-09	8.13e-09	8.13e-09	005001		0:01:57.179516		  FDTD		07.887			00.382
 1		0256	0064	0064	8.03e-09	8.13e-09	8.13e-09	200001		0:30:08.703375		  FDTD		07.887			00.383
 1		0256	0064	0064	8.03e-09	8.13e-09	8.13e-09	200001		0:29:04.883756		  FDTD		07.881			00.376
 1		0512	0064	0064	4.01e-09	8.13e-09	8.13e-09	500001		1:57:53.858734		  FDTD		08.739			00.454
 1		0256	0064	0064	8.03e-09	8.13e-09	8.13e-09	400001		0:58:04.750668		  FDTD		07.883			00.378
 1		0256	0064	0064	8.03e-09	8.13e-09	8.13e-09	500001		1:12:40.005430		  FDTD		07.886			00.381
 1		0512	0064	0064	4.01e-09	8.13e-09	8.13e-09	500001		1:55:16.670103		  FDTD		08.731			00.446
 1		0256	0064	0064	8.03e-09	8.13e-09	8.13e-09	1000001		2:25:23.310961		  FDTD		07.929			00.394
