Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				Method	VM/Node(GB) 	RM/Node(GB) 

 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:55.455760		  FDTD		11.534			00.263
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:54.253912		  FDTD		11.531			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:54.949925		  FDTD		11.530			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:54.320525		  FDTD		11.530			00.263
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:55.848374		  FDTD		11.534			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:54.132863		  FDTD		11.531			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:55.636105		  FDTD		11.530			00.263
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:53.955573		  FDTD		11.530			00.263
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:55.503777		  FDTD		11.534			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:53.514904		  FDTD		11.531			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:56.194013		  FDTD		11.530			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:53.691999		  FDTD		11.530			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:56.594231		  FDTD		11.534			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:53.442576		  FDTD		11.531			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:56.201026		  FDTD		11.530			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:54.660296		  FDTD		11.530			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:55.521861		  FDTD		11.534			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:54.006240		  FDTD		11.531			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:55.279403		  FDTD		11.530			00.263
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:54.906682		  FDTD		11.530			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:56.207484		  FDTD		11.534			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:53.970134		  FDTD		11.531			00.263
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:55.830506		  FDTD		11.530			00.263
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:55.075103		  FDTD		11.530			00.263
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:56.166225		  FDTD		11.534			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:54.014435		  FDTD		11.531			00.263
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:56.070898		  FDTD		11.530			00.263
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:54.379319		  FDTD		11.530			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:56.013805		  FDTD		11.534			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:53.841641		  FDTD		11.531			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:55.065554		  FDTD		11.530			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:57.213389		  FDTD		11.530			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:56.185588		  FDTD		11.534			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:54.491458		  FDTD		11.531			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:54.240395		  FDTD		11.530			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:55.339056		  FDTD		11.530			00.263
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:56.086429		  FDTD		11.534			00.263
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:55.681397		  FDTD		11.531			00.264
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:54.976591		  FDTD		11.530			00.263
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		2:21:59.083831		  FDTD		11.530			00.263
