Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				Method	VM/Node(GB) 	RM/Node(GB) 

 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:16.058142		  SHPF		12.948			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:14.730196		  SHPF		12.947			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:18.461731		  SHPF		12.947			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:23.065330		  SHPF		12.950			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.301778		  SHPF		12.948			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.520667		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:14.963762		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:23.101418		  SHPF		12.950			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:16.109064		  SHPF		12.948			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:16.254584		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:18.414469		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:23.225089		  SHPF		12.950			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.688626		  SHPF		12.948			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.219531		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.368143		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:23.735647		  SHPF		12.950			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.737551		  SHPF		12.948			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.322838		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:19.096334		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:23.705624		  SHPF		12.950			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.182129		  SHPF		12.948			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:16.499201		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:14.806647		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:23.031725		  SHPF		12.950			00.429
