Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				Method	VM/Node(GB) 	RM/Node(GB) 

 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:18.396006		  FDTD		07.877			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:19.440572		  FDTD		07.875			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:19.935998		  FDTD		07.874			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:20.726862		  FDTD		07.874			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:18.665588		  FDTD		07.877			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:19.413760		  FDTD		07.874			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:22.728507		  FDTD		07.874			00.263
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:26.294353		  FDTD		07.875			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:18.173191		  FDTD		07.877			00.263
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:20.319625		  FDTD		07.874			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:23.351269		  FDTD		07.874			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:23.969410		  FDTD		07.875			00.263
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:18.455331		  FDTD		07.877			00.263
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:21.412445		  FDTD		07.874			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:22.511038		  FDTD		07.874			00.263
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:25.212518		  FDTD		07.875			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:19.255060		  FDTD		07.877			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:19.038091		  FDTD		07.875			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:23.341072		  FDTD		07.874			00.263
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:23.418165		  FDTD		07.874			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:17.952047		  FDTD		07.877			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:19.303898		  FDTD		07.874			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:22.642873		  FDTD		07.874			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:23.702817		  FDTD		07.875			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:19.594315		  FDTD		07.877			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:21.581858		  FDTD		07.874			00.263
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:21.257044		  FDTD		07.874			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:25.365772		  FDTD		07.875			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:19.289721		  FDTD		07.877			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:21.280158		  FDTD		07.874			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:21.275210		  FDTD		07.875			00.264
 1		0256	0128	0128	8.97e-09	4.48e-09	4.48e-09	150001		0:54:25.550939		  FDTD		07.874			00.264
