Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				Method	VM/Node(GB) 	RM/Node(GB) 

 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:14.850259		  SHPF		12.948			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.089744		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:18.202464		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:24.066333		  SHPF		12.950			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.562093		  SHPF		12.948			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.246474		  SHPF		12.947			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:18.513763		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:23.555111		  SHPF		12.950			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.782696		  SHPF		12.948			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.739528		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:16.408270		  SHPF		12.947			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:23.338682		  SHPF		12.950			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.614025		  SHPF		12.948			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.925070		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:17.643187		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:22.336268		  SHPF		12.950			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:16.329187		  SHPF		12.949			00.431
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:15.508625		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:18.718222		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:22.869857		  SHPF		12.950			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:16.725892		  SHPF		12.948			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:16.382266		  SHPF		12.947			00.429
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:16.750513		  SHPF		12.947			00.430
 1		0256	0256	0256	2.35e-09	3.06e-09	3.06e-09	100001		3:45:23.010589		  SHPF		12.950			00.429
