Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				Method	VM/Node(GB) 	RM/Node(GB) 

 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.765632		  FDTD		07.221			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:20.460764		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:27.732683		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:28.178916		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.165223		  FDTD		07.221			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.633454		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.443406		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:30.049843		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:21.615381		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:21.278778		  FDTD		07.218			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.410304		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.993206		  FDTD		07.218			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:19.177359		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.660370		  FDTD		07.218			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:28.896386		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:26.133069		  FDTD		07.218			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:20.660830		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:19.726869		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:30.106123		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:27.635892		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.594337		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.186901		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:26.522366		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.455033		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.491937		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.369894		  FDTD		07.218			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.190186		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.914488		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:20.448885		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.711151		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.207540		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.167406		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:21.991372		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.486447		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.217966		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:27.581429		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:20.405495		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.779878		  FDTD		07.218			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:26.753278		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.363647		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:21.944058		  FDTD		07.221			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.137005		  FDTD		07.218			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.295210		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.120143		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.424091		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.035938		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:19.716920		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:26.546211		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:21.587299		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:29.441268		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.659385		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.923091		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:18.915787		  FDTD		07.221			00.265
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.287891		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.737590		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:19.422551		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:20.012377		  FDTD		07.221			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.071669		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:20.185119		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.820614		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:29.720461		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.055202		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:21.712129		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.525489		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:20.045800		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:19.107713		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.721035		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.011890		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.149854		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:26.023597		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.383857		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.952658		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:19.123717		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.489765		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.796976		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:21.129170		  FDTD		07.219			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:19.068331		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:19.916138		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:20.028692		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.060429		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.982868		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:29.218572		  FDTD		07.218			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:21.451386		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:28.875958		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.079100		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:21.734322		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:21.629590		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.218383		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.173213		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.060594		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:20.050233		  FDTD		07.218			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.383056		  FDTD		07.218			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:28.589341		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:20.896122		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:29.534077		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.130283		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:26.650497		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:27.579522		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:26.282981		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:21.039546		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:29.290631		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.439627		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:28.321914		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.647874		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.711730		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.330189		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:10.293791		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.158546		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.844777		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.663196		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.179858		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:26.123514		  FDTD		07.218			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.860105		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:21.598863		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:20.549613		  FDTD		07.218			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.109638		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:21.469164		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:26.102663		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.760571		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.824113		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:18.976844		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.025436		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.652837		  FDTD		07.218			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.549419		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.051502		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.970574		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.696689		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:21.966890		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:18.313080		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.518175		  FDTD		07.219			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:21.065382		  FDTD		07.218			00.264
