Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				VM/Node(GB) 	RM/Node(GB) 

 8		1024	0032	0032	4.00e-08	8.00e-08	8.00e-08	010001		0:03:40.050431		00.668			00.229
 8		1024	0032	0032	4.00e-08	8.00e-08	8.00e-08	010001		0:02:49.283421		00.665			00.239
 8		1024	0032	0032	4.00e-08	8.00e-08	8.00e-08	010001		0:03:30.166937		00.661			00.236
 8		1024	0016	0016	4.00e-08	1.60e-07	1.60e-07	020001		0:02:13.560976		00.606			00.179
 8		1024	0032	0032	4.00e-08	8.00e-08	8.00e-08	010001		0:03:02.969698		00.669			00.235
 8		1024	0032	0032	4.00e-08	8.00e-08	8.00e-08	010001		0:03:28.818279		00.677			00.251
 8		1024	0032	0032	4.00e-08	8.00e-08	8.00e-08	010001		0:03:38.764985		00.664			00.239
 8		1024	0032	0032	4.00e-08	8.00e-08	8.00e-08	010001		0:03:27.252118		00.662			00.237
 8		1024	0032	0032	4.00e-08	8.00e-08	8.00e-08	010001		0:03:38.823015		00.661			00.233
 8		1024	0032	0032	4.00e-08	8.00e-08	8.00e-08	010001		0:02:57.410601		00.660			00.232
 8		1024	0064	0064	4.00e-08	4.00e-08	4.00e-08	010001		0:15:05.784102		00.932			00.507
 8		1024	0032	0032	4.00e-08	8.00e-08	8.00e-08	010001		0:03:38.684023		00.669			00.237
 8		1024	0032	0032	4.00e-08	8.00e-08	8.00e-08	010001		0:03:37.472483		00.669			00.242
 8		1024	0008	0008	4.00e-08	3.20e-07	3.20e-07	010001		0:00:43.813157		00.585			00.152
 8		1024	0008	0008	4.00e-08	3.20e-07	3.20e-07	010001		0:00:41.520258		00.580			00.144
 8		1024	0008	0008	4.00e-08	3.20e-07	3.20e-07	010001		0:00:41.995188		00.581			00.142
 8		1024	0032	0032	4.00e-08	8.00e-08	8.00e-08	010001		0:03:48.907974		00.665			00.239
 8		1024	0064	0064	4.00e-08	4.00e-08	4.00e-08	010001		0:15:04.305138		00.941			00.509
 8		1024	0016	0016	4.00e-08	1.60e-07	1.60e-07	010001		0:01:12.175277		00.604			00.176
 8		1024	0008	0008	4.00e-08	3.20e-07	3.20e-07	010001		0:00:44.318702		00.580			00.143
