Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				VM/Node(GB) 	RM/Node(GB) 

 8		1680	0256	0256	3.00e-08	3.00e-08	3.00e-08	000001		0:00:01.607640		02.252			01.904
 2		0840	0256	0256	3.00e-08	3.00e-08	3.00e-08	001001		0:47:08.579146		04.097			03.753
 3		0840	0256	0256	3.00e-08	3.00e-08	3.00e-08	001001		0:32:38.702201		02.867			02.523
 4		0840	0256	0256	3.00e-08	3.00e-08	3.00e-08	001001		0:25:32.859350		02.252			01.908
 5		0840	0256	0256	3.00e-08	3.00e-08	3.00e-08	001001		0:21:33.613688		01.883			01.538
 6		0840	0256	0256	3.00e-08	3.00e-08	3.00e-08	001001		0:19:09.186864		01.637			01.292
 7		0840	0256	0256	3.00e-08	3.00e-08	3.00e-08	001001		0:17:33.883949		01.461			01.117
 8		0840	0256	0256	3.00e-08	3.00e-08	3.00e-08	001001		0:16:28.995121		01.329			00.984
 4		1680	0512	0512	3.00e-08	3.00e-08	3.00e-08	000101		0:18:17.674572		15.168			14.818
 5		1680	0512	0512	3.00e-08	3.00e-08	3.00e-08	000101		0:15:11.625554		12.215			11.865
 6		1680	0512	0512	3.00e-08	3.00e-08	3.00e-08	000101		0:13:01.673379		10.247			09.900
 7		1680	0512	0512	3.00e-08	3.00e-08	3.00e-08	000101		0:11:38.427516		08.840			08.495
 8		1680	0512	0512	3.00e-08	3.00e-08	3.00e-08	000101		0:10:31.217861		07.786			07.435
