Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				VM/Node(GB) 	RM/Node(GB) 

 7		0840	0512	0512	3.00e-08	3.00e-08	3.00e-08	001001		1:27:41.107902		04.623			04.278
 6		0840	0256	0256	3.00e-08	3.00e-08	3.00e-08	001001		0:24:31.242662		01.637			01.292
 2		0840	0256	0256	3.00e-08	3.00e-08	3.00e-08	001001		0:58:33.507391		04.097			03.752
 3		0840	0256	0256	3.00e-08	3.00e-08	3.00e-08	001001		0:41:50.247966		02.867			02.523
 8		2520	0512	0512	3.00e-08	3.00e-08	3.00e-08	001001		1:05:20.498512		11.503			11.133
 6		2520	0512	0512	3.00e-08	3.00e-08	3.00e-08	001001		1:19:29.928180		15.194			14.823
 7		2520	0512	0512	3.00e-08	3.00e-08	3.00e-08	001001		1:11:15.298508		13.085			12.709
 6		2520	0512	0512	3.00e-08	3.00e-08	3.00e-08	001001		4:00:27.411688		15.169			14.825
 7		2520	0512	0512	3.00e-08	3.00e-08	3.00e-08	001001		3:35:48.660043		13.059			12.716
 8		2520	0512	0512	3.00e-08	3.00e-08	3.00e-08	001001		3:08:14.220115		11.477			11.133
