Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				Method	VM/Node(GB) 	RM/Node(GB) 

 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:47:53.001279		  FDTD		12.046			00.747
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:50:44.169560		  FDTD		12.043			00.747
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:51:52.670318		  FDTD		12.043			00.746
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:52:08.227421		  FDTD		12.042			00.746
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:48:23.052742		  FDTD		12.046			00.747
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:51:40.321460		  FDTD		12.041			00.746
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:52:31.868388		  FDTD		12.042			00.745
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:52:27.729883		  FDTD		12.041			00.745
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:49:11.834702		  FDTD		12.046			00.748
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:52:17.828672		  FDTD		12.041			00.745
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:52:02.054077		  FDTD		12.043			00.746
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:53:30.140986		  FDTD		12.042			00.747
