Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				Method	VM/Node(GB) 	RM/Node(GB) 

 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:31.018209		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:49.602449		  FDTD		06.688			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:48.866301		  FDTD		06.687			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:41.814927		  FDTD		06.690			00.263
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:43.667957		  FDTD		06.688			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:40.564291		  FDTD		06.687			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:44.294700		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:44.417616		  FDTD		06.688			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:44.563365		  FDTD		06.687			00.263
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:46.078278		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:44.354069		  FDTD		06.688			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:44.502977		  FDTD		06.687			00.263
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:45.432507		  FDTD		06.690			00.263
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:45.209480		  FDTD		06.688			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:52.103031		  FDTD		06.687			00.263
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:47.189255		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:46.229142		  FDTD		06.688			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:41.554604		  FDTD		06.687			00.263
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:58.882392		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:43.811666		  FDTD		06.688			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:47.045853		  FDTD		06.687			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:45.890768		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:42.561478		  FDTD		06.688			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:47.414257		  FDTD		06.687			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:42.126214		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:43.440768		  FDTD		06.688			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:42.667547		  FDTD		06.687			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:41.339785		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:44.985498		  FDTD		06.688			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:49.170292		  FDTD		06.687			00.263
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:45.494313		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:38.852317		  FDTD		06.688			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:42.911175		  FDTD		06.687			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:42.570059		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:42.623713		  FDTD		06.688			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:42.759315		  FDTD		06.687			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:42.084578		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:41.517229		  FDTD		06.688			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:41.141324		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:52.479255		  FDTD		06.688			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:47.742425		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:49.365538		  FDTD		06.688			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:45.164414		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:44.646412		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:48.369370		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:06:44.350223		  FDTD		06.690			00.264
 1		0004	0256	0064	2.24e-09	2.24e-09	2.24e-09	100001		0:07:34.066797		  FDTD		06.673			00.312
 1		0004	0256	0064	2.24e-09	2.24e-09	2.24e-09	200001		0:15:11.463056		  FDTD		06.673			00.311
 1		0032	0256	0064	2.24e-09	2.24e-09	2.24e-09	250001		0:18:07.152266		  FDTD		06.784			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	200001		0:10:21.170687		  FDTD		06.721			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	200001		0:10:18.395933		  FDTD		06.719			00.263
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	200001		0:10:17.215288		  FDTD		06.718			00.262
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	200001		0:10:21.689694		  FDTD		06.721			00.263
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	200001		0:10:21.734636		  FDTD		06.719			00.263
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	200001		0:10:06.017750		  FDTD		06.718			00.263
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	200001		0:10:21.607686		  FDTD		06.721			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	200001		0:10:11.462709		  FDTD		06.719			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	200001		0:10:20.223071		  FDTD		06.718			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	200001		0:10:29.673494		  FDTD		06.721			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	200001		0:10:22.231246		  FDTD		06.719			00.263
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	200001		0:10:16.635723		  FDTD		06.718			00.263
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	200001		0:10:24.560869		  FDTD		06.721			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	200001		0:10:20.153840		  FDTD		06.719			00.264
