Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				Method	VM/Node(GB) 	RM/Node(GB) 

 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:46:11.078012		  FDTD		12.045			00.746
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:51:26.597144		  FDTD		12.042			00.745
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:52:10.279523		  FDTD		12.044			00.748
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:53:01.158695		  FDTD		12.042			00.746
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	002001		0:05:39.355055		  SHPF		13.354			00.871
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	002001		0:05:49.821817		  SHPF		13.359			00.876
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:49.379395		  SHPF		12.980			00.429
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:59.773969		  SHPF		12.982			00.429
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:51.677497		  SHPF		12.978			00.429
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:48.945064		  SHPF		12.978			00.429
