Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				Method	VM/Node(GB) 	RM/Node(GB) 

 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:46.386477		  SHPF		12.980			00.430
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:56.407152		  SHPF		12.982			00.430
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:47.378136		  SHPF		12.978			00.430
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:47.584217		  SHPF		12.978			00.430
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:47.449334		  SHPF		12.980			00.430
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:56.932646		  SHPF		12.982			00.430
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:46.612174		  SHPF		12.978			00.429
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:50.993124		  SHPF		12.978			00.430
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:47.443726		  SHPF		12.980			00.430
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:58.118728		  SHPF		12.982			00.430
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:48.488843		  SHPF		12.978			00.430
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		5:37:47.800053		  SHPF		12.978			00.430
