Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				Method	VM/Node(GB) 	RM/Node(GB) 

 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:48.695017		  FDTD		11.565			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:45.494556		  FDTD		11.563			00.263
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:48.036579		  FDTD		11.562			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:44.218612		  FDTD		11.562			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:47.013788		  FDTD		11.565			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:45.263484		  FDTD		11.563			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:47.694303		  FDTD		11.562			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:45.787959		  FDTD		11.562			00.263
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:49.453429		  FDTD		11.565			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:45.605411		  FDTD		11.563			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:46.853099		  FDTD		11.562			00.263
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:45.447089		  FDTD		11.562			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:48.829593		  FDTD		11.565			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:44.583774		  FDTD		11.563			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:46.949926		  FDTD		11.562			00.263
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:44.590474		  FDTD		11.562			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:51.055146		  FDTD		11.565			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:47.037557		  FDTD		11.563			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:48.623943		  FDTD		11.562			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:45.708407		  FDTD		11.562			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	002001		0:04:05.547120		  FDTD		11.935			00.699
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:46:43.076916		  FDTD		12.044			00.746
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:51:12.880428		  FDTD		12.043			00.747
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:51:42.892123		  FDTD		12.041			00.746
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:51:41.101084		  FDTD		12.042			00.746
