Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				Method	VM/Node(GB) 	RM/Node(GB) 

 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:48:15.488853		  FDTD		12.045			00.746
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:51:40.052938		  FDTD		12.042			00.746
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:51:16.440609		  FDTD		12.043			00.748
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:51:53.510338		  FDTD		12.041			00.746
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:47:48.379850		  FDTD		12.045			00.747
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:51:44.924894		  FDTD		12.043			00.747
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:51:20.541335		  FDTD		12.043			00.747
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:51:20.652675		  FDTD		12.042			00.746
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:48:18.426424		  FDTD		12.045			00.746
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:51:50.851411		  FDTD		12.041			00.745
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:52:41.449082		  FDTD		12.044			00.747
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:52:02.174095		  FDTD		12.041			00.745
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:48:20.921539		  FDTD		12.045			00.746
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:51:59.607292		  FDTD		12.042			00.746
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:52:30.705660		  FDTD		12.044			00.747
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:52:29.138836		  FDTD		12.042			00.746
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:48:06.978693		  FDTD		12.044			00.746
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:51:04.168036		  FDTD		12.041			00.746
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:51:02.624841		  FDTD		12.042			00.746
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		4:51:49.077459		  FDTD		12.043			00.746
