Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				Method	VM/Node(GB) 	RM/Node(GB) 

 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:43.101081		  FDTD		06.612			00.316
 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:30.108722		  FDTD		06.613			00.317
 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:41.690312		  FDTD		06.611			00.315
 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:14.196092		  FDTD		06.608			00.312
 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:15.238086		  FDTD		06.611			00.316
 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:15.758667		  FDTD		06.611			00.315
 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:12.537484		  FDTD		06.610			00.315
 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:14.246633		  FDTD		06.609			00.313
 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:11.593286		  FDTD		06.609			00.314
 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:14.520726		  FDTD		06.610			00.314
 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:15.515580		  FDTD		06.611			00.315
 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:12.563582		  FDTD		06.611			00.316
 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:12.607089		  FDTD		06.611			00.316
 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:13.868576		  FDTD		06.607			00.312
 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:12.443568		  FDTD		06.611			00.315
 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:11.391286		  FDTD		06.612			00.317
 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:11.673020		  FDTD		06.640			00.314
 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:17.013195		  FDTD		06.611			00.315
 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:15.756008		  FDTD		06.614			00.318
 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:11.037739		  FDTD		06.611			00.315
 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:10.772230		  FDTD		06.609			00.313
 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:18.738401		  FDTD		06.612			00.316
 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:15.537474		  FDTD		06.616			00.321
 1		0256	0256	None	3.13e-09	3.13e-09	    None	010001		0:01:13.012646		  FDTD		06.610			00.314
 1		0256	0256	None	3.13e-09	3.13e-09	    None	010001		0:01:33.860247		  FDTD		06.621			00.325
 1		0001	0256	0256	2.24e-09	2.24e-09	2.24e-09	000101		0:00:03.113105		  FDTD		06.694			00.313
 1		0001	0256	0256	2.24e-09	2.24e-09	2.24e-09	010001		0:01:21.018677		  FDTD		06.699			00.319
 1		0001	0256	0256	2.24e-09	2.24e-09	2.24e-09	010001		0:01:20.579638		  FDTD		06.699			00.319
 1		0032	0256	0256	2.24e-09	2.24e-09	2.24e-09	010001		0:02:53.213097		  FDTD		07.375			00.401
 1		0032	0256	0256	2.24e-09	2.24e-09	2.24e-09	010001		0:02:52.896584		  FDTD		07.374			00.400
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	010001		0:01:42.024811		  FDTD		06.769			00.326
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	001001		0:00:14.386184		  FDTD		06.709			00.318
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	010001		0:02:18.679318		  FDTD		06.713			00.323
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	001200		0:00:05.020954		  FDTD		06.658			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	001250		0:00:05.133409		  FDTD		06.658			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	001300		0:00:05.034223		  FDTD		06.658			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	001350		0:00:05.500289		  FDTD		06.658			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	001400		0:00:05.588349		  FDTD		06.658			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	001450		0:00:07.313792		  FDTD		06.658			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	003100		0:00:12.627565		  FDTD		06.656			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	010001		0:00:32.602956		  FDTD		06.656			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	010001		0:02:11.888592		  FDTD		06.712			00.322
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:08.041638		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:05.654093		  FDTD		06.688			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:09.437823		  FDTD		06.687			00.263
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:12.740255		  FDTD		06.687			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:14.085656		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:10.722761		  FDTD		06.688			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:08.333910		  FDTD		06.687			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:14.446544		  FDTD		06.686			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:12.360836		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:10.463213		  FDTD		06.688			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:12.941439		  FDTD		06.687			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:08.095877		  FDTD		06.687			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:12.185700		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:14.170933		  FDTD		06.688			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:13.321653		  FDTD		06.687			00.263
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:04.438537		  FDTD		06.686			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:09.837139		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:13.956699		  FDTD		06.688			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:11.617437		  FDTD		06.687			00.263
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:07.819435		  FDTD		06.687			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:07.017247		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:08.489220		  FDTD		06.688			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:12.661165		  FDTD		06.687			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:08.097199		  FDTD		06.687			00.263
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:12.462810		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:12.838838		  FDTD		06.688			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:09.794766		  FDTD		06.687			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:12.070261		  FDTD		06.687			00.263
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:11.789854		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:09.473675		  FDTD		06.688			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:11.801773		  FDTD		06.687			00.263
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:07.340734		  FDTD		06.687			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:05.702700		  FDTD		06.690			00.264
 1		0004	0256	0256	2.24e-09	2.24e-09	2.24e-09	100001		0:05:12.274307		  FDTD		06.688			00.264
