Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				Method	VM/Node(GB) 	RM/Node(GB) 

 1		0256	0064	0064	1.20e-08	8.13e-09	8.13e-09	005001		0:01:32.552934		  SHPF		08.224			00.561
 1		0256	0064	0064	1.20e-08	8.13e-09	8.13e-09	005001		0:01:32.621073		  SHPF		08.222			00.561
 1		0256	0064	0064	1.20e-08	8.13e-09	8.13e-09	005001		0:01:32.471080		  SHPF		08.223			00.562
 1		0256	0064	0064	1.20e-08	8.13e-09	8.13e-09	002001		0:00:37.807734		  SHPF		08.221			00.560
 1		0256	0064	0064	1.20e-08	8.13e-09	8.13e-09	002001		0:00:37.894569		  SHPF		08.221			00.560
 1		0256	0064	0064	1.20e-08	8.13e-09	8.13e-09	002001		0:00:43.662067		  SHPF		08.246			00.553
 1		0256	0064	0064	1.20e-08	8.13e-09	8.13e-09	002001		0:00:35.036071		  SHPF		08.202			00.541
 1		0256	0064	0064	1.20e-08	8.13e-09	8.13e-09	1000001		4:42:24.058119		  SHPF		08.339			00.645
 1		0256	0064	0064	1.20e-08	8.13e-09	8.13e-09	1000001		2:41:53.800820		  FDTD		07.992			00.393
 1		0256	0064	0064	9.04e-09	8.13e-09	8.13e-09	1000001		2:41:26.621562		  FDTD		08.003			00.402
 1		0256	0064	0064	9.04e-09	8.13e-09	8.13e-09	1000001		2:50:26.497301		  FDTD		08.226			00.409
 1		0256	0064	0064	9.04e-09	8.13e-09	8.13e-09	1000001		4:41:48.036558		  SHPF		08.341			00.645
 1		0256	0064	0064	9.04e-09	8.13e-09	8.13e-09	1000001		4:50:47.004831		  SHPF		08.556			00.645
