Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				Method	VM/Node(GB) 	RM/Node(GB) 

 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:08.787543		  FDTD		09.159			00.264
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:08.174029		  FDTD		09.157			00.264
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:08.963784		  FDTD		09.155			00.263
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:12.354994		  FDTD		09.155			00.264
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:09.462995		  FDTD		09.159			00.264
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:08.492258		  FDTD		09.157			00.263
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:08.069191		  FDTD		09.155			00.263
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:10.476535		  FDTD		09.155			00.264
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:09.786777		  FDTD		09.159			00.263
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:08.155061		  FDTD		09.157			00.263
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:08.947234		  FDTD		09.155			00.264
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:09.647205		  FDTD		09.155			00.264
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:09.755709		  FDTD		09.159			00.263
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:08.687836		  FDTD		09.157			00.264
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:10.024511		  FDTD		09.155			00.264
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:08.777208		  FDTD		09.155			00.264
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:09.447610		  FDTD		09.159			00.264
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:09.590460		  FDTD		09.157			00.264
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:08.949891		  FDTD		09.155			00.263
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:09.921055		  FDTD		09.155			00.263
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:11.752209		  FDTD		09.159			00.264
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:09.233135		  FDTD		09.157			00.264
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:08.542146		  FDTD		09.155			00.263
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:10.110661		  FDTD		09.155			00.264
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:09.154668		  FDTD		09.159			00.263
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:09.538362		  FDTD		09.157			00.264
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:09.537462		  FDTD		09.155			00.263
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:11.085396		  FDTD		09.155			00.264
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:10.300040		  FDTD		09.159			00.264
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:10.242085		  FDTD		09.155			00.264
 1		0128	0256	0256	2.36e-09	3.06e-09	5.29e-09	150001		1:51:14.966318		  FDTD		09.155			00.263
 1		0256	0256	0256	2.34e-09	3.04e-09	3.04e-09	004001		0:07:34.137702		  FDTD		11.924			00.691
 1		0256	0256	0256	2.34e-09	3.04e-09	3.04e-09	004001		0:07:35.693928		  FDTD		11.923			00.690
 1		0256	0256	0256	2.34e-09	3.04e-09	3.04e-09	004001		0:08:29.351835		  FDTD		11.936			00.703
 1		0256	0256	0256	2.34e-09	3.04e-09	3.04e-09	004001		0:08:20.176464		  FDTD		11.938			00.705
 1		0256	0256	0256	2.34e-09	3.04e-09	3.04e-09	200001		4:43:46.712743		  FDTD		11.562			00.264
