Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				Method	VM/Node(GB) 	RM/Node(GB) 

 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:01:12.242928		  FDTD		06.611			00.312
 1		0256	0256	None	2.24e-09	2.24e-09	    None	000002		0:00:01.732297		  FDTD		06.587			00.288
 1		0256	0256	None	2.24e-09	2.24e-09	    None	000002		0:00:01.823018		  FDTD		06.587			00.289
 1		0256	0256	None	2.24e-09	2.24e-09	    None	000002		0:00:01.817542		  FDTD		06.587			00.288
 1		0256	0256	None	2.24e-09	2.24e-09	    None	000002		0:00:02.061930		  FDTD		06.587			00.288
 1		0256	0256	None	2.24e-09	2.24e-09	    None	000002		0:00:01.901637		  FDTD		06.587			00.288
 1		0256	0256	None	2.24e-09	2.24e-09	    None	000002		0:00:01.760918		  FDTD		06.587			00.289
 1		0256	0256	None	2.24e-09	2.24e-09	    None	002001		0:00:25.172767		  FDTD		06.614			00.315
 1		0256	0256	None	2.24e-09	2.24e-09	    None	010001		0:02:09.535956		  FDTD		06.616			00.318
 1		0256	0256	None	2.24e-09	2.24e-09	    None	200001		0:04:55.101637		  FDTD		06.659			00.264
 1		0256	0256	None	2.24e-09	2.24e-09	    None	200001		0:05:01.760827		  FDTD		06.659			00.264
 1		0256	0256	None	2.24e-09	2.24e-09	    None	200001		0:04:46.583554		  FDTD		06.656			00.263
 1		0256	0256	None	2.24e-09	2.24e-09	    None	200001		0:04:56.343607		  FDTD		06.655			00.264
 1		0256	0256	None	2.24e-09	2.24e-09	    None	200001		0:04:57.876782		  FDTD		06.655			00.264
 1		0256	0256	None	2.24e-09	2.24e-09	    None	200001		0:05:00.038905		  FDTD		06.659			00.265
 1		0256	0256	None	2.24e-09	2.24e-09	    None	200001		0:05:01.204041		  FDTD		06.656			00.264
 1		0256	0256	None	2.24e-09	2.24e-09	    None	200001		0:04:57.286842		  FDTD		06.655			00.264
 1		0256	0256	None	2.24e-09	2.24e-09	    None	200001		0:04:58.161837		  FDTD		06.655			00.263
 1		0256	0256	None	2.24e-09	2.24e-09	    None	200001		0:04:56.783897		  FDTD		06.659			00.263
 1		0256	0256	None	2.24e-09	2.24e-09	    None	200001		0:04:53.449032		  FDTD		06.656			00.264
 1		0256	0256	None	2.24e-09	2.24e-09	    None	200001		0:05:01.359533		  FDTD		06.655			00.263
 1		0256	0256	None	2.24e-09	2.24e-09	    None	200001		0:04:57.827372		  FDTD		06.655			00.264
