Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				Method	VM/Node(GB) 	RM/Node(GB) 

 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:46.856814		  SHPF		07.575			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.609187		  SHPF		07.573			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:49.070435		  SHPF		07.572			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:49.246248		  SHPF		07.572			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:46.690965		  SHPF		07.575			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.683794		  SHPF		07.573			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.148539		  SHPF		07.572			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.427996		  SHPF		07.572			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.024615		  SHPF		07.575			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:46.957144		  SHPF		07.573			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.845289		  SHPF		07.572			00.431
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.995657		  SHPF		07.572			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.876752		  SHPF		07.576			00.431
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.688168		  SHPF		07.573			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.639413		  SHPF		07.572			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.734861		  SHPF		07.572			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.347726		  SHPF		07.575			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.565128		  SHPF		07.573			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.711402		  SHPF		07.572			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.787660		  SHPF		07.572			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.728333		  SHPF		07.575			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.194413		  SHPF		07.573			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.760199		  SHPF		07.572			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.787722		  SHPF		07.572			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.434314		  SHPF		07.575			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.395582		  SHPF		07.573			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.754615		  SHPF		07.572			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.019121		  SHPF		07.572			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:46.676368		  SHPF		07.575			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.275130		  SHPF		07.573			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.665502		  SHPF		07.572			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.963403		  SHPF		07.572			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:46.387191		  SHPF		07.576			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.280583		  SHPF		07.573			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.934956		  SHPF		07.572			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.105759		  SHPF		07.572			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.503818		  SHPF		07.575			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.641397		  SHPF		07.573			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.531684		  SHPF		07.572			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.170598		  SHPF		07.572			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.630975		  SHPF		07.575			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.622582		  SHPF		07.573			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.545063		  SHPF		07.572			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.290525		  SHPF		07.572			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.802632		  SHPF		07.576			00.431
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.619785		  SHPF		07.573			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.385308		  SHPF		07.572			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.580941		  SHPF		07.572			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:47.369059		  SHPF		07.575			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.988911		  SHPF		07.574			00.432
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.711993		  SHPF		07.572			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.575001		  SHPF		07.572			00.429
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:46.775221		  SHPF		07.575			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.717780		  SHPF		07.573			00.430
 1		0128	0128	0128	4.72e-09	6.14e-09	6.14e-09	100001		0:29:48.519693		  SHPF		07.572			00.430
