Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				Method	VM/Node(GB) 	RM/Node(GB) 

 4		0200	0128	0128	6.03e-09	4.03e-09	4.03e-09	100001		2:58:39.847039		  FDTD		07.589			00.458
 4		0200	0128	0128	1.01e-08	4.03e-09	4.03e-09	010001		0:17:38.506100		  FDTD		08.490			00.452
 4		0200	0064	0064	1.01e-08	8.13e-09	8.13e-09	010001		0:05:58.432477		  FDTD		07.158			00.340
 1		0200	0064	0064	1.01e-08	8.13e-09	8.13e-09	150001		0:22:49.794333		  FDTD		07.885			00.379
 1		0200	0064	0064	1.01e-08	8.13e-09	8.13e-09	200001		0:25:58.922407		  FDTD		07.821			00.314
 1		0240	0064	0064	8.37e-09	8.13e-09	8.13e-09	200001		0:28:35.660705		  FDTD		07.821			00.314
 1		0240	0064	0064	8.37e-09	8.13e-09	8.13e-09	250001		0:36:25.883079		  FDTD		07.894			00.387
 1		0240	0064	0064	8.37e-09	8.13e-09	8.13e-09	300001		0:43:37.681687		  FDTD		07.894			00.389
 1		0360	0064	0064	5.57e-09	8.13e-09	8.13e-09	300001		0:55:42.298903		  FDTD		08.640			00.417
 1		0240	0064	0064	8.37e-09	8.13e-09	8.13e-09	350001		0:50:44.799257		  FDTD		07.902			00.395
 1		0256	0064	0064	8.03e-09	8.13e-09	8.13e-09	300001		0:45:16.472561		  FDTD		07.888			00.383
 1		0240	0128	0128	8.37e-09	4.03e-09	4.03e-09	300001		2:36:00.578717		  FDTD		11.274			00.550
 1		0256	0064	0064	8.03e-09	8.13e-09	8.13e-09	350001		0:52:44.649923		  FDTD		07.882			00.377
 2		0512	0128	0128	4.01e-09	4.03e-09	4.03e-09	400001		3:53:26.926380		  FDTD		10.882			00.563
