Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				Method	VM/Node(GB) 	RM/Node(GB) 

 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	130001		3:04:26.526685		  FDTD		11.534			00.263
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	130001		3:04:22.673769		  FDTD		11.531			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	130001		3:04:24.087381		  FDTD		11.530			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	130001		3:04:25.164969		  FDTD		11.530			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	130001		3:04:26.743028		  FDTD		11.534			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	130001		3:04:24.128524		  FDTD		11.531			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	130001		3:04:23.900960		  FDTD		11.530			00.263
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	130001		3:04:24.448644		  FDTD		11.530			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	130001		3:04:25.348351		  FDTD		11.530			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	130001		3:04:25.837286		  FDTD		11.530			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	002001		0:04:05.757168		  FDTD		11.932			00.699
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	002001		0:04:04.748457		  FDTD		11.930			00.697
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	002001		0:04:07.721380		  FDTD		11.933			00.700
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	002001		0:04:09.138941		  FDTD		11.930			00.697
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	002001		0:03:58.199089		  FDTD		11.928			00.695
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	002001		0:04:07.093160		  FDTD		11.931			00.698
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:49.084068		  FDTD		11.565			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:45.445483		  FDTD		11.563			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:48.286345		  FDTD		11.562			00.263
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:45.258670		  FDTD		11.562			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:48.224192		  FDTD		11.565			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:45.916817		  FDTD		11.563			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:46.948915		  FDTD		11.562			00.264
 1		0256	0256	0256	2.24e-09	2.24e-09	2.24e-09	150001		3:32:45.702644		  FDTD		11.562			00.264
