Node	Nx  	Ny  	Nz  	dx  		dy  		dz  		tsteps  	Time				Method	VM/Node(GB) 	RM/Node(GB) 

 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.208947		  FDTD		07.221			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.295672		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.241858		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.802209		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.422941		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.450728		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.928495		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.504771		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:21.573936		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.012632		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.372680		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:27.360393		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.242673		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.606196		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.544179		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:19.196796		  FDTD		07.218			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:19.664543		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:29.709783		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:20.431778		  FDTD		07.218			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.270776		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:20.841591		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:19.032604		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.597956		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.481726		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:21.713912		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:26.499356		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.127806		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.286505		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:21.451120		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.548123		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.912990		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.489803		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.938586		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:26.708245		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:28.226648		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.132004		  FDTD		07.218			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:20.629621		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.529452		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.548614		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.822054		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.086477		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.192531		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:19.977393		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.545505		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:20.711474		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:20.222854		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.907480		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.630855		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.288935		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:20.558643		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.279110		  FDTD		07.218			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:26.168094		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.188387		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.025960		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:16.324385		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.927922		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:20.008206		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.990671		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.958340		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.448578		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.993416		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:19.607277		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.114555		  FDTD		07.218			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.521544		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:21.352817		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.399766		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:28.955285		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.109956		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:18.201840		  FDTD		07.221			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.575797		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.745602		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.009230		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.061733		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.063002		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:21.563029		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.387283		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:21.131012		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.109952		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:23.025703		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:20.111448		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:18.460117		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:20.471578		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.972695		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:26.034056		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:21.646461		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.440263		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.949188		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:26.890830		  FDTD		07.218			00.263
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:20.754653		  FDTD		07.221			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:22.068048		  FDTD		07.219			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:24.578057		  FDTD		07.218			00.264
 1		0128	0128	0128	4.72e-09	1.23e-08	1.23e-08	130001		0:25:25.703293		  FDTD		07.218			00.264
